GeneID	CTRL_1	CTRL_2	CTRL_3	CTRL_4	CTRL_5	CTRL_6	PD_1	PD_2	PD_3	PD_4	PD_5	PD_6	PD_7	PD_8
GTF2H2C_2	0.849674462	0	0	0	0	0	0	0	0	0	2.482577942	1.304484624	3.951158886	0
GTF2H3	9.063194261	13.62877176	11.27834875	8.417578636	10.05113411	0	13.2668721	0	0	27.14086792	6.516767098	8.479150059	3.951158886	5.597026566
GTF2H5	6.514170875	11.53203764	10.41078346	7.014648863	28.4782133	0	5.462829688	20.40393036	31.80207061	12.66573836	11.48192298	10.435877	18.96556265	25.7463222
GTF2I	12.17866729	11.53203764	26.89452394	21.74541148	28.4782133	43.74907117	17.16889331	18.13682698	23.85155296	72.37564779	23.89481269	19.56726937	21.33625798	7.835837193
GTF2IP12	12.74511693	0	2.602695865	13.32783284	0	0	5.462829688	0	7.950517653	39.80660628	3.103222427	9.131392371	2.370695331	0
GTF2IP13	3.681922669	3.145101176	1.735130577	5.611719091	0	0	0.780404241	9.068413492	10.6006902	0	0.930966728	2.608969249	3.160927109	0
GTF2IP14	0.849674462	0	0	0	7.538350579	0	0	0	7.950517653	0	0	1.304484624	0	0
GTF2IP20	1.699348924	9.435303528	0.867565288	3.507324432	0	0	0	0	0	0	4.344511398	0	0	0
GTF2IP4	7.080620516	16.77387294	6.940522308	6.313183977	0	0	2.341212723	24.9381371	5.300345102	19.90330314	12.41288971	9.783634684	5.53162244	22.38810626
GTF2IP7	2.265798565	2.096734117	0	0	0	0	0	0	29.15189806	0	0	2.608969249	0	0
GTF2IRD1	9.063194261	12.5804047	3.470261154	4.910254204	9.213539597	19.88594144	5.462829688	22.67103373	7.950517653	1.809391195	8.689022797	21.5239963	9.482781326	3.35821594
GTF2IRD2	2.265798565	0	7.808087596	2.805859545	0	0	3.902021206	0	0	0	1.241288971	1.956726937	0	0
GTF2IRD2B	0.849674462	0	0.867565288	0.701464886	0	0	0	0	0	0	0.930966728	9.783634684	0	0
GTF3A	5.947721234	0	0	3.507324432	2.512783526	0	14.82768058	0	0	21.71269434	11.17160074	1.956726937	18.96556265	0
GTF3C1	7.930294978	29.35427764	27.76208923	11.22343818	43.55491446	19.88594144	14.04727634	34.0065506	7.950517653	0	23.89481269	24.13296555	17.3850991	3.35821594
GTF3C2	5.947721234	13.62877176	20.82156692	4.208789318	0	13.92015901	27.31414844	6.801310119	10.6006902	0	12.72321195	9.131392371	7.902317771	0
GTF3C3	18.12638852	8.386936469	9.543218173	17.53662216	0.837594509	0	11.70606362	0	7.950517653	0	9.309667282	6.522423122	8.692549548	10.07464782
GTF3C4	16.99348924	24.11244235	14.7486099	20.3424817	20.93986272	0	24.19253148	4.534206746	15.90103531	48.85356226	19.86062354	30.65538868	7.902317771	14.55226907
GTF3C5	0	0	12.14591404	6.313183977	0.837594509	19.88594144	0	0	23.85155296	9.046955973	5.585800369	9.131392371	3.951158886	6.716431879
GTF3C6	4.531597131	0	4.337826442	7.71611375	15.91429567	0	0	11.33551687	0	0	10.55095625	0	6.321854217	0
GTPBP1	28.32248207	22.01570823	30.3647851	11.22343818	38.52934741	37.78328874	20.29051027	0	7.950517653	7.237564779	10.8612785	11.74036162	13.43394021	1.119405313
GTPBP10	16.4270396	22.01570823	17.35130577	16.13369239	0	0	10.14525513	6.801310119	26.50172551	5.428173584	8.689022797	27.39417711	22.91672154	50.3732391
GTPBP2	5.381271593	14.67713882	12.14591404	8.417578636	18.42707919	0	15.60808482	13.60262024	5.300345102	14.47512956	5.275478127	14.34933087	7.902317771	0
GTPBP3	4.531597131	0	0	6.313183977	5.863161562	0	28.09455268	0	0	19.90330314	0	1.304484624	0	7.835837193
GTPBP4	7.363845337	5.241835293	12.14591404	4.208789318	4.187972544	3.977188288	6.243233929	31.73944722	0	0	8.99934504	0	1.580463554	0
GTPBP8	0	0	6.940522308	1.402929773	0	0	0	0	0	0	0.310322243	5.87018081	0.790231777	0
GUCD1	3.965147489	8.386936469	26.02695865	16.83515727	23.45264625	7.954376576	0	13.60262024	13.25086276	0	8.378700554	5.217938498	2.370695331	16.7910797
GUCY1A1	4.814821951	14.67713882	25.15939337	6.313183977	18.42707919	0	19.51010603	9.068413492	7.950517653	47.04417106	8.068378311	21.5239963	27.6581122	15.67167439
GUCY1A2	26.0566835	22.01570823	19.08643635	16.83515727	40.20453642	13.92015901	63.21274353	38.54075734	23.85155296	23.52208553	42.51414726	90.00943909	59.26738328	54.85086035
GUCY1B1	7.080620516	11.53203764	6.072957019	6.313183977	15.07670116	0	42.14182902	20.40393036	13.25086276	77.80382137	14.89546765	30.65538868	29.23857575	51.49264441
GUF1	29.17215653	22.01570823	12.14591404	37.17763897	0	0	37.45940357	24.9381371	7.950517653	45.23477987	25.44642391	13.04484624	10.2730131	23.50751158
GUK1	29.17215653	19.91897411	30.3647851	16.13369239	24.29024076	23.86312973	31.21616965	11.33551687	47.70310592	43.42538867	25.44642391	11.74036162	33.18973464	1.119405313
GULP1	10.76254319	2.096734117	5.205391731	0.701464886	0	0	0	0	34.45224316	0	0.620644485	1.304484624	3.951158886	3.35821594
GUSB	2.832248207	9.435303528	0.867565288	0	0	13.92015901	3.902021206	0	2.650172551	0	4.344511398	12.39260393	11.06324488	5.597026566
GUSBP11	4.24837231	0	6.072957019	5.611719091	7.538350579	23.86312973	10.14525513	0	0	0	3.723866913	3.261211561	13.43394021	24.62691689
GUSBP2	1.699348924	2.096734117	2.602695865	0	0	0	0.780404241	0	0	0	3.41354467	0	0.790231777	0
GVINP1	3.115473027	7.33856941	7.808087596	0.701464886	0	0	20.29051027	0	10.6006902	0	2.482577942	5.87018081	2.370695331	0
GVQW3	16.4270396	24.11244235	6.072957019	10.52197329	10.05113411	5.965782432	21.85131875	4.534206746	5.300345102	18.09391195	15.82643438	24.13296555	0	7.835837193
GXYLT1	7.080620516	12.5804047	34.70261154	7.71611375	19.2646737	0	45.26344599	13.60262024	18.55120786	0	18.92965681	14.34933087	22.12648976	0
GXYLT2	2.265798565	10.48367059	10.41078346	6.313183977	5.025567053	0	0	0	13.25086276	9.046955973	4.654833641	5.87018081	0	1.119405313
GYG1	13.59479139	10.48367059	7.808087596	11.22343818	10.05113411	0	0.780404241	6.801310119	34.45224316	0	3.723866913	5.217938498	7.902317771	32.46275408
GYG2	5.947721234	16.77387294	1.735130577	4.208789318	16.75189018	33.80610045	0	11.33551687	2.650172551	3.618782389	7.758056069	9.783634684	6.321854217	0
GYG2P1	1.982573745	0	0	0	0	0	0	0	0	0	3.723866913	3.261211561	6.321854217	0
GYPC	2.832248207	6.290202352	10.41078346	2.104394659	0	0	3.121616965	0	0	0	7.447733826	0	2.370695331	0
GYS1	15.86058996	12.5804047	10.41078346	7.014648863	22.61505174	25.85172387	9.364850894	9.068413492	0	7.237564779	7.758056069	11.74036162	10.2730131	8.955242506
GZF1	8.213519799	9.435303528	0	10.52197329	16.75189018	0	7.804042411	0	53.00345102	0	7.758056069	15.65381549	0	23.50751158
H1-0	18.40961334	3.145101176	21.68913221	10.52197329	6.70075607	33.80610045	5.462829688	22.67103373	0	9.046955973	16.75740111	24.78520787	31.60927109	66.04491348
H1-10	8.213519799	10.48367059	9.543218173	0	0	0	7.804042411	2.267103373	0	0	6.82708934	5.217938498	0	5.597026566
H1-10-AS1	0	2.096734117	3.470261154	2.805859545	5.863161562	9.94297072	0	13.60262024	15.90103531	0	0	0.652242312	0	0
H1-2	5.947721234	10.48367059	1.735130577	0	0	3.977188288	0	0	0	12.66573836	6.206444855	1.956726937	3.160927109	0
H1-4	1.699348924	0	0.867565288	7.71611375	0	0	9.364850894	13.60262024	0	0	3.41354467	5.87018081	7.902317771	16.7910797
H2AC6	13.31156657	4.193468234	1.735130577	3.507324432	0	0	17.16889331	13.60262024	0	0	12.41288971	4.565696186	16.59486732	42.5374019
H2AJ	2.265798565	0	14.7486099	9.119043522	5.863161562	9.94297072	0	0	26.50172551	0	8.068378311	6.522423122	9.482781326	6.716431879
H2AX	0	3.145101176	7.808087596	0	12.56391763	15.90875315	12.48646786	0	0	1.809391195	5.896122612	5.217938498	0	36.94037534
H2AZ1	7.080620516	0	0	7.71611375	16.75189018	0	10.14525513	0	10.6006902	16.28452075	8.99934504	16.30605781	25.28741687	0
H2AZ2	115.5557268	96.44976939	126.6645321	111.5329169	128.1519598	67.6122009	112.3782107	92.95123829	159.0103531	61.51930062	77.89088293	121.9693124	119.3249983	146.642096
H2AZ2P1	1.982573745	1.048367059	0	5.611719091	3.350378035	0	0	0	0	0	0	0	0	5.597026566
H2BC15	0	0	0	0	0	0	0.780404241	0	10.6006902	0	0	0.652242312	3.951158886	7.835837193
H2BC18	1.982573745	0	6.072957019	0	0	7.954376576	0	11.33551687	0	12.66573836	1.861933456	3.261211561	0	0
H2BC19P	13.59479139	12.5804047	3.470261154	2.104394659	0	0	8.584446653	6.801310119	15.90103531	0	7.137411583	9.131392371	0	4.477621253
H2BC20P	5.947721234	4.193468234	1.735130577	10.52197329	0	9.94297072	20.29051027	15.86972361	7.950517653	0	6.82708934	20.21951168	20.54602621	0
H2BC21	6.514170875	6.290202352	14.7486099	23.14834125	4.187972544	35.79469459	0	29.47234385	0	23.52208553	16.75740111	12.39260393	11.06324488	69.40312942
H2BC4	0	0	6.072957019	1.402929773	6.70075607	3.977188288	6.243233929	0	0	0	0.930966728	1.956726937	1.580463554	0
H2BC5	0	0	0	4.910254204	0	0	0	0	0	0	4.654833641	2.608969249	10.2730131	0
H2BC6	0	0	1.735130577	8.417578636	0	9.94297072	0	0	0	14.47512956	2.482577942	0	7.112085994	0
H2BC8	2.549023386	0	0	4.910254204	7.538350579	0	0	0	0	0	2.172255699	0	0	0
H3-2	0	0	0	2.805859545	0	0	7.804042411	0	10.6006902	0	2.172255699	0	0	3.35821594
H3-3A	9.063194261	5.241835293	1.735130577	32.96884966	9.213539597	27.84031802	24.19253148	22.67103373	2.650172551	0	6.82708934	10.435877	19.75579443	10.07464782
H3-3B	113.2899283	48.2248847	112.7834875	94.69775965	78.73388383	141.1901842	124.0842743	68.01310119	53.00345102	18.09391195	51.82381454	34.56884255	57.68691973	53.73145504
H3C6	2.832248207	18.87060706	0	0	0	0	0	0	0	0	0.310322243	11.08811931	0	0
H3P6	2.265798565	1.048367059	1.735130577	1.402929773	4.187972544	1.988594144	0	0	2.650172551	0	4.654833641	0	7.902317771	1.119405313
H4-16	3.115473027	2.096734117	2.602695865	0	0	0	0	9.068413492	0	0	2.482577942	4.565696186	0	0
H4C3	2.832248207	0	1.735130577	5.611719091	0	37.78328874	7.02363817	0	0	25.33147673	0	0	1.580463554	17.91048501
H4C4	0	1.048367059	0	0	0	7.954376576	0	0	0	16.28452075	1.551611214	0	0	0
H4C5	4.531597131	8.386936469	6.072957019	2.104394659	0	9.94297072	3.902021206	0	5.300345102	0	1.861933456	2.608969249	3.160927109	0
H4C8	6.514170875	0	1.735130577	2.104394659	5.025567053	0	0	0	7.950517653	0	1.551611214	2.608969249	10.2730131	0
H6PD	33.98697848	12.5804047	14.7486099	46.2966825	54.44364307	35.79469459	14.82768058	20.40393036	23.85155296	19.90330314	20.17094578	18.26278474	6.321854217	45.89561784
HABP2	0	5.241835293	0	0	4.187972544	0	0	0	5.300345102	0	0	0	0	11.19405313
HABP4	35.6863274	5.241835293	8.675652885	7.014648863	9.213539597	27.84031802	63.21274353	6.801310119	2.650172551	3.618782389	13.65417868	9.783634684	37.14089352	52.61204972
HACD1	5.947721234	0	3.470261154	4.910254204	0	0	5.462829688	0	13.25086276	5.428173584	3.103222427	1.956726937	0	0
HACD2	22.09153601	23.06407529	37.3053074	54.71426113	44.39250897	75.56657747	13.2668721	13.60262024	37.10241572	117.6104277	29.17029082	37.1778118	35.56042997	43.65680722
HACD3	78.73650014	91.2079341	37.3053074	61.72891	30.99099683	17.8973473	73.35799867	52.14337758	66.25431378	63.32869181	85.33861676	65.22423122	26.86788042	32.46275408
HACD4	1.699348924	0	6.072957019	0	14.23910665	0	0	0	0	0	14.27482317	8.479150059	15.80463554	6.716431879
HACE1	22.65798565	15.72550588	35.57017683	16.83515727	21.77745723	0	43.7026375	4.534206746	18.55120786	9.046955973	28.54964633	29.35090405	28.44834398	23.50751158
HACL1	3.115473027	18.87060706	4.337826442	2.805859545	0	7.954376576	8.584446653	0	0	9.046955973	6.82708934	9.783634684	7.112085994	0
HADH	16.71026442	10.48367059	5.205391731	13.32783284	4.187972544	23.86312973	0	0	0	14.47512956	11.48192298	16.95830012	20.54602621	6.716431879
HADHA	30.87150545	15.72550588	32.09991567	21.04394659	61.98199365	55.68063603	20.29051027	40.80786071	29.15189806	0	22.96384596	41.74350798	22.12648976	52.61204972
HADHB	40.50114935	48.2248847	41.64313385	38.58056875	82.08426186	75.56657747	62.43233929	111.0880653	26.50172551	0	42.8244695	51.52714267	26.07764865	44.77621253
HAGH	15.29414032	8.386936469	6.072957019	10.52197329	3.350378035	27.84031802	9.364850894	15.86972361	23.85155296	0	14.89546765	8.479150059	20.54602621	4.477621253
HAGHL	2.265798565	1.048367059	0	0.701464886	0	27.84031802	0	0	23.85155296	0	1.241288971	0.652242312	15.80463554	0
HAGLR	19.2592878	6.290202352	13.01347933	11.22343818	17.58948469	0	21.85131875	31.73944722	31.80207061	28.95025911	11.17160074	20.21951168	3.160927109	27.98513283
HAL	0	3.145101176	1.735130577	0	0	0	0	0	0	0	0.930966728	0	0	17.91048501
HAMP	0	3.145101176	0	2.104394659	18.42707919	0	17.16889331	2.267103373	0	0	0	1.956726937	48.2041384	0
HAND2-AS1	0	0	0	0	14.23910665	0	14.04727634	0	0	9.046955973	0	0	0	10.07464782
HAP1	15.01091549	5.241835293	2.602695865	3.507324432	18.42707919	0	10.14525513	15.86972361	18.55120786	85.04138615	13.0335342	8.479150059	1.580463554	20.14929564
HAPLN1	0	7.33856941	7.808087596	0	0	0	0	0	0	0	0	2.608969249	0	11.19405313
HAPLN2	39.36825007	50.32161881	32.09991567	72.25088329	32.66618584	103.4068955	65.55395626	40.80786071	68.90448633	68.7568654	23.89481269	32.61211561	6.321854217	39.17918596
HAPLN3	0	0	3.470261154	0	0	0	7.02363817	0	7.950517653	12.66573836	0	0	6.321854217	0
HAR1B	0	0	0	0	0	0	0	0	5.300345102	3.618782389	0.310322243	2.608969249	4.741390663	0
HARBI1	2.832248207	0	9.543218173	0	5.025567053	0	2.341212723	0	26.50172551	18.09391195	2.482577942	0.652242312	0	0
HARS1	34.83665294	22.01570823	19.95400163	23.84980613	30.99099683	0	37.45940357	83.8828248	13.25086276	50.66295345	27.6186796	20.87175399	52.15529729	43.65680722
HARS2	7.647070158	0	0	7.014648863	0	23.86312973	13.2668721	0	2.650172551	36.18782389	6.82708934	6.522423122	11.85347666	8.955242506
HAS3	0.849674462	0	0	2.805859545	15.07670116	0	0	0	0	0	4.344511398	3.261211561	8.692549548	0
HAT1	2.832248207	2.096734117	26.89452394	28.76006034	37.6917529	27.84031802	0	29.47234385	2.650172551	0	10.24063401	8.479150059	11.06324488	0
HAUS1	0	0	0	4.208789318	0	0	6.243233929	0	0	0	4.965155884	8.479150059	3.951158886	8.955242506
HAUS2	2.265798565	10.48367059	7.808087596	16.83515727	8.375945088	27.84031802	3.902021206	13.60262024	2.650172551	3.618782389	9.930311768	12.39260393	30.81903931	0
HAUS3	2.265798565	9.435303528	7.808087596	18.23808704	10.88872861	15.90875315	9.364850894	31.73944722	2.650172551	0	5.585800369	11.08811931	6.321854217	24.62691689
HAUS4	0	1.048367059	0	0	0	3.977188288	0	13.60262024	0	0	2.482577942	0	4.741390663	6.716431879
HAUS5	3.398697848	2.096734117	7.808087596	0.701464886	8.375945088	0	10.92565938	9.068413492	5.300345102	19.90330314	2.172255699	0.652242312	0	12.31345845
HAUS6	17.55993888	8.386936469	22.5566975	14.73076261	1.675189018	11.93156486	18.72970179	27.20524048	0	52.47234465	8.068378311	1.304484624	11.06324488	0
HAUS7	2.265798565	0	6.072957019	0	0	5.965782432	0	0	10.6006902	0	0	0	0	0
HAVCR2	11.04576801	1.048367059	4.337826442	16.13369239	3.350378035	0	11.70606362	6.801310119	0	0	6.206444855	9.131392371	51.36506551	0
HAX1	5.381271593	11.53203764	4.337826442	11.22343818	0	0	0	13.60262024	7.950517653	27.14086792	3.103222427	2.608969249	15.80463554	0
HBA1	60.89333644	93.30466822	124.0618363	75.75820772	402.8829587	226.6997324	178.7125712	754.9454232	707.5960712	445.1102339	7.137411583	132.4051894	135.9198657	357.0902949
HBA2	246.6888188	322.8970541	501.4527367	289.0035332	1310.835406	926.6848711	1817.561478	9666.928783	2390.455641	673.0935244	13.0335342	528.9685152	225.2160565	742.1657227
HBB	24.92378422	33.54774588	40.77556856	52.60986647	87.10982892	77.55517162	77.26001987	319.6615756	95.40621184	184.5579019	6.206444855	50.22265804	61.63807862	39.17918596
HBEGF	10.47931836	10.48367059	0	6.313183977	0	0	17.16889331	0	18.55120786	0	0.620644485	7.174665435	15.80463554	0
HBG1	26.0566835	7.33856941	45.113395	23.14834125	87.94742343	113.3498662	46.82425447	65.74599782	132.5086276	137.5137308	2.482577942	15.65381549	51.36506551	104.1046941
HBG2	14.44446585	2.096734117	24.29182808	12.62636795	36.85415839	51.70344774	13.2668721	52.14337758	60.95396868	45.23477987	0.930966728	15.00157318	24.49718509	90.67183037
HBS1L	95.44676456	52.41835293	43.37826442	117.8461009	23.45264625	61.64641846	36.67899933	15.86972361	2.650172551	30.75965031	35.68705792	52.83162729	24.49718509	55.97026566
HCAR1	1.982573745	0	0	0	5.863161562	0	0	0	15.90103531	5.428173584	0	0	0	0
HCCS	0	9.435303528	0	4.910254204	5.863161562	0	11.70606362	0	0	0	2.172255699	4.565696186	5.53162244	0
HCFC1	27.18958278	54.51508705	40.77556856	45.59521761	79.57147834	59.65782432	43.7026375	6.801310119	84.80552164	63.32869181	30.72190203	34.56884255	71.91109172	21.26870095
HCFC1R1	0	0	1.735130577	0	0	0	7.02363817	0	10.6006902	9.046955973	4.965155884	1.956726937	13.43394021	0
HCFC2	31.43795509	39.83794823	13.88104462	23.14834125	29.31580781	13.92015901	20.29051027	0	34.45224316	10.85634717	27.30835736	21.5239963	19.75579443	17.91048501
HCG11	15.01091549	20.96734117	3.470261154	0	8.375945088	0	21.07091451	0	0	7.237564779	7.137411583	9.131392371	2.370695331	7.835837193
HCK	3.681922669	9.435303528	0	1.402929773	0	0	0	0	0	0	0	3.913453873	9.482781326	0
HCLS1	4.24837231	6.290202352	4.337826442	11.22343818	13.40151214	5.965782432	22.63172299	31.73944722	5.300345102	61.51930062	4.034189156	26.08969249	28.44834398	0
HCN1	3.115473027	0	20.82156692	2.805859545	0	0	25.75333996	0	5.300345102	0	8.689022797	9.131392371	20.54602621	0
HCN2	35.40310258	38.78958117	32.96748096	27.35713057	42.71731995	55.68063603	75.69921139	11.33551687	23.85155296	94.08834212	58.96122612	44.35247723	26.07764865	38.05978065
HCN4	0	4.193468234	0	3.507324432	26.80302428	0	0	0	2.650172551	0	3.41354467	8.479150059	0	1.119405313
HDAC1	25.49023386	6.290202352	6.072957019	14.02929773	10.88872861	19.88594144	33.55738237	34.0065506	0	16.28452075	7.447733826	7.174665435	3.951158886	11.19405313
HDAC11	20.39218709	10.48367059	20.82156692	21.74541148	26.80302428	5.965782432	28.09455268	54.41048095	18.55120786	5.428173584	15.82643438	9.131392371	7.902317771	51.49264441
HDAC1P2	0	6.290202352	0	0	19.2646737	0	6.243233929	0	0	0	0	3.261211561	0	0
HDAC2	8.49674462	29.35427764	3.470261154	18.93955193	16.75189018	11.93156486	24.19253148	0	0	36.18782389	22.34320148	20.21951168	53.73576084	0
HDAC2-AS2	10.76254319	5.241835293	11.27834875	0	4.187972544	0	24.97293572	36.27365397	0	0	4.965155884	5.87018081	3.160927109	16.7910797
HDAC3	4.814821951	44.03141646	3.470261154	4.208789318	25.12783526	0	21.07091451	2.267103373	0	0	5.275478127	27.39417711	18.96556265	16.7910797
HDAC4	23.22443529	11.53203764	32.09991567	28.76006034	30.15340232	0	63.21274353	47.60917083	71.55465888	63.32869181	27.92900185	59.35405041	41.09205241	29.10453814
HDAC5	18.12638852	18.87060706	42.51069913	16.83515727	24.29024076	79.54376576	16.38848906	2.267103373	37.10241572	65.13808301	31.34254652	20.87175399	26.86788042	13.43286376
HDAC6	19.54251263	5.241835293	6.072957019	27.35713057	5.025567053	23.86312973	23.41212723	63.47889444	2.650172551	34.3784327	16.44707887	13.69708856	3.951158886	15.67167439
HDAC7	24.92378422	35.64447999	25.15939337	17.53662216	37.6917529	13.92015901	15.60808482	56.67758433	18.55120786	23.52208553	10.55095625	13.04484624	41.09205241	20.14929564
HDAC8	27.75603242	53.46671999	17.35130577	34.37177943	42.71731995	0	29.65536116	18.13682698	21.20138041	12.66573836	10.55095625	35.22108486	11.06324488	13.43286376
HDAC9	16.4270396	17.82224	33.83504625	16.83515727	38.52934741	13.92015901	4.682425447	0	0	57.90051823	10.24063401	19.56726937	10.2730131	6.716431879
HDDC2	5.947721234	4.193468234	2.602695865	2.805859545	10.05113411	9.94297072	7.804042411	0	26.50172551	3.618782389	13.34385644	13.69708856	10.2730131	2.238810626
HDDC3	0	0	0	5.611719091	15.91429567	0	14.82768058	15.86972361	18.55120786	0	2.482577942	1.956726937	0	12.31345845
HDGF	28.32248207	14.67713882	36.43774212	30.864455	40.20453642	61.64641846	22.63172299	31.73944722	103.3567295	70.56625659	22.96384596	19.56726937	39.51158886	73.88075067
HDGFL2	1.132899283	2.096734117	6.940522308	2.104394659	5.863161562	0	12.48646786	0	7.950517653	3.618782389	5.585800369	5.217938498	0	27.98513283
HDGFL3	14.44446585	11.53203764	14.7486099	37.17763897	25.12783526	0	33.55738237	61.21179107	13.25086276	34.3784327	31.34254652	38.48229642	41.09205241	86.19420912
HDHD2	9.912868723	6.290202352	15.61617519	19.64101682	14.23910665	0	38.23980782	4.534206746	0	0	10.55095625	7.826907747	16.59486732	5.597026566
HDHD3	0	0	0	1.402929773	15.91429567	0	1.560808482	0	7.950517653	0	2.792900185	5.217938498	0	0
